External bet ID,Player token,Type,Source,Bet amount,Currency,Acceptance timestamp,Acceptance Tx ID,Description,Status,Total winnings,Void amount,Settlement timestamp,Payout amount,Payout timestamp,Payout Tx ID
2344203f-48d0-4185-94a1-b18bec107e29,906fe5067ae5d7b70c24e5aaf4e6e795,cashdesk,7,42145,KZT,1666770574,2344203f48d0418594a1b18bec107e29,ImJldERldGFpbHMiOiB7DQogICAgInByb2R1Y3QiOiAic3BvcnRzYm9vayIsDQogICAgInR5cGUiOiAic2luZ2xlIiwNCiAgICAiYmV0c2xpcCI6IFsNCiAgICAgIHsNCiAgICAgICAgInNwb3J0IjogIkUtc3BvcnQiLA0KICAgICAgICAic2VjdGlvbiI6ICJFbGVjdHJvbmljIGxlYWd1ZXMuIEZJRkEgMjIuIGVTcG9ydHMgQmF0dGxlLiBDaGFtcGlvbnMgTGVhZ3VlIiwNCiAgICAgICAgImV2ZW50IjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSAtIFJlYWwgTWFkcmlkIChEYWN1bSkiLA0KICAgICAgICAiZXZlbnREYXRldGltZSI6ICIyMC4wOSwgMzowMCBQTSIsDQogICAgICAgICJtYXJrZXQiOiAiRnVsbC10aW1lIHJlc3VsdCIsDQogICAgICAgICJvdXRjb21lIjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSIsDQogICAgICAgICJvZGQiOiAiMy42MCINCiAgICAgIH0NCiAgICBdLA0KICAgICJ0b3RhbE9kZCI6ICIzLjYwIg0KICB9,void,8923817,48864,1665841532,77246,1664499258,2344203f48d0418594a1b18bec107e29
f0ba38cf-f9df-4c6a-a599-6ba7e29216a4,6a145c25533d76816bb19f2049671797,online,pup.kz,23116,KZT,1664305083,f0ba38cff9df4c6aa5996ba7e29216a4,ImJldERldGFpbHMiOiB7DQogICAgInByb2R1Y3QiOiAic3BvcnRzYm9vayIsDQogICAgInR5cGUiOiAic2luZ2xlIiwNCiAgICAiYmV0c2xpcCI6IFsNCiAgICAgIHsNCiAgICAgICAgInNwb3J0IjogIkUtc3BvcnQiLA0KICAgICAgICAic2VjdGlvbiI6ICJFbGVjdHJvbmljIGxlYWd1ZXMuIEZJRkEgMjIuIGVTcG9ydHMgQmF0dGxlLiBDaGFtcGlvbnMgTGVhZ3VlIiwNCiAgICAgICAgImV2ZW50IjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSAtIFJlYWwgTWFkcmlkIChEYWN1bSkiLA0KICAgICAgICAiZXZlbnREYXRldGltZSI6ICIyMC4wOSwgMzowMCBQTSIsDQogICAgICAgICJtYXJrZXQiOiAiRnVsbC10aW1lIHJlc3VsdCIsDQogICAgICAgICJvdXRjb21lIjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSIsDQogICAgICAgICJvZGQiOiAiMy42MCINCiAgICAgIH0NCiAgICBdLA0KICAgICJ0b3RhbE9kZCI6ICIzLjYwIg0KICB9,won,1299074,15961,1665420987,86759,1664685670,f0ba38cff9df4c6aa5996ba7e29216a4
023a1763-aa70-4473-89a0-e7335f1218d0,4ebf92fcef7af3c8f4a97d58dec346e8,cashdesk,41,21958,KZT,1665658729,023a1763aa70447389a0e7335f1218d0,ImJldERldGFpbHMiOiB7DQogICAgInByb2R1Y3QiOiAic3BvcnRzYm9vayIsDQogICAgInR5cGUiOiAic2luZ2xlIiwNCiAgICAiYmV0c2xpcCI6IFsNCiAgICAgIHsNCiAgICAgICAgInNwb3J0IjogIkUtc3BvcnQiLA0KICAgICAgICAic2VjdGlvbiI6ICJFbGVjdHJvbmljIGxlYWd1ZXMuIEZJRkEgMjIuIGVTcG9ydHMgQmF0dGxlLiBDaGFtcGlvbnMgTGVhZ3VlIiwNCiAgICAgICAgImV2ZW50IjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSAtIFJlYWwgTWFkcmlkIChEYWN1bSkiLA0KICAgICAgICAiZXZlbnREYXRldGltZSI6ICIyMC4wOSwgMzowMCBQTSIsDQogICAgICAgICJtYXJrZXQiOiAiRnVsbC10aW1lIHJlc3VsdCIsDQogICAgICAgICJvdXRjb21lIjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSIsDQogICAgICAgICJvZGQiOiAiMy42MCINCiAgICAgIH0NCiAgICBdLA0KICAgICJ0b3RhbE9kZCI6ICIzLjYwIg0KICB9,lost,3573521,17958,1666716066,77828,1665232101,023a1763aa70447389a0e7335f1218d0
c4c19392-d1ee-46d2-869d-54e58231a512,e59bc82eb2a91da74636c85c83690d52,online,kz.bet,18254,KZT,1664473771,c4c19392d1ee46d2869d54e58231a512,ImJldERldGFpbHMiOiB7DQogICAgInByb2R1Y3QiOiAic3BvcnRzYm9vayIsDQogICAgInR5cGUiOiAic2luZ2xlIiwNCiAgICAiYmV0c2xpcCI6IFsNCiAgICAgIHsNCiAgICAgICAgInNwb3J0IjogIkUtc3BvcnQiLA0KICAgICAgICAic2VjdGlvbiI6ICJFbGVjdHJvbmljIGxlYWd1ZXMuIEZJRkEgMjIuIGVTcG9ydHMgQmF0dGxlLiBDaGFtcGlvbnMgTGVhZ3VlIiwNCiAgICAgICAgImV2ZW50IjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSAtIFJlYWwgTWFkcmlkIChEYWN1bSkiLA0KICAgICAgICAiZXZlbnREYXRldGltZSI6ICIyMC4wOSwgMzowMCBQTSIsDQogICAgICAgICJtYXJrZXQiOiAiRnVsbC10aW1lIHJlc3VsdCIsDQogICAgICAgICJvdXRjb21lIjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSIsDQogICAgICAgICJvZGQiOiAiMy42MCINCiAgICAgIH0NCiAgICBdLA0KICAgICJ0b3RhbE9kZCI6ICIzLjYwIg0KICB9,lost,6720853,34611,1664512720,80937,1666039293,c4c19392d1ee46d2869d54e58231a512
1644c575-d02e-4ae1-9732-12e519a735c3,44fa6f58f2dfcda9fa73157829374d22,cashdesk,333,41940,KZT,1666285330,1644c575d02e4ae1973212e519a735c3,ImJldERldGFpbHMiOiB7DQogICAgInByb2R1Y3QiOiAic3BvcnRzYm9vayIsDQogICAgInR5cGUiOiAic2luZ2xlIiwNCiAgICAiYmV0c2xpcCI6IFsNCiAgICAgIHsNCiAgICAgICAgInNwb3J0IjogIkUtc3BvcnQiLA0KICAgICAgICAic2VjdGlvbiI6ICJFbGVjdHJvbmljIGxlYWd1ZXMuIEZJRkEgMjIuIGVTcG9ydHMgQmF0dGxlLiBDaGFtcGlvbnMgTGVhZ3VlIiwNCiAgICAgICAgImV2ZW50IjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSAtIFJlYWwgTWFkcmlkIChEYWN1bSkiLA0KICAgICAgICAiZXZlbnREYXRldGltZSI6ICIyMC4wOSwgMzowMCBQTSIsDQogICAgICAgICJtYXJrZXQiOiAiRnVsbC10aW1lIHJlc3VsdCIsDQogICAgICAgICJvdXRjb21lIjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSIsDQogICAgICAgICJvZGQiOiAiMy42MCINCiAgICAgIH0NCiAgICBdLA0KICAgICJ0b3RhbE9kZCI6ICIzLjYwIg0KICB9,void,2824438,18145,1664734937,82630,1665036198,1644c575d02e4ae1973212e519a735c3
7f196cb3-b8a7-4e66-b2a9-561a45bd46cd,31b37763befc32386f4e7f91f2a8c249,cashdesk,7,19744,KZT,1665905055,7f196cb3b8a74e66b2a9561a45bd46cd,ImJldERldGFpbHMiOiB7DQogICAgInByb2R1Y3QiOiAic3BvcnRzYm9vayIsDQogICAgInR5cGUiOiAic2luZ2xlIiwNCiAgICAiYmV0c2xpcCI6IFsNCiAgICAgIHsNCiAgICAgICAgInNwb3J0IjogIkUtc3BvcnQiLA0KICAgICAgICAic2VjdGlvbiI6ICJFbGVjdHJvbmljIGxlYWd1ZXMuIEZJRkEgMjIuIGVTcG9ydHMgQmF0dGxlLiBDaGFtcGlvbnMgTGVhZ3VlIiwNCiAgICAgICAgImV2ZW50IjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSAtIFJlYWwgTWFkcmlkIChEYWN1bSkiLA0KICAgICAgICAiZXZlbnREYXRldGltZSI6ICIyMC4wOSwgMzowMCBQTSIsDQogICAgICAgICJtYXJrZXQiOiAiRnVsbC10aW1lIHJlc3VsdCIsDQogICAgICAgICJvdXRjb21lIjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSIsDQogICAgICAgICJvZGQiOiAiMy42MCINCiAgICAgIH0NCiAgICBdLA0KICAgICJ0b3RhbE9kZCI6ICIzLjYwIg0KICB9,won,8220580,24493,1665479870,86433,1666460676,7f196cb3b8a74e66b2a9561a45bd46cd
75c02903-5b4f-477d-a1da-2f4158f05df8,bf8f7a2aeb1167bc8e88935625e18d60,cashdesk,213,25952,KZT,1666582248,75c029035b4f477da1da2f4158f05df8,ImJldERldGFpbHMiOiB7DQogICAgInByb2R1Y3QiOiAic3BvcnRzYm9vayIsDQogICAgInR5cGUiOiAic2luZ2xlIiwNCiAgICAiYmV0c2xpcCI6IFsNCiAgICAgIHsNCiAgICAgICAgInNwb3J0IjogIkUtc3BvcnQiLA0KICAgICAgICAic2VjdGlvbiI6ICJFbGVjdHJvbmljIGxlYWd1ZXMuIEZJRkEgMjIuIGVTcG9ydHMgQmF0dGxlLiBDaGFtcGlvbnMgTGVhZ3VlIiwNCiAgICAgICAgImV2ZW50IjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSAtIFJlYWwgTWFkcmlkIChEYWN1bSkiLA0KICAgICAgICAiZXZlbnREYXRldGltZSI6ICIyMC4wOSwgMzowMCBQTSIsDQogICAgICAgICJtYXJrZXQiOiAiRnVsbC10aW1lIHJlc3VsdCIsDQogICAgICAgICJvdXRjb21lIjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSIsDQogICAgICAgICJvZGQiOiAiMy42MCINCiAgICAgIH0NCiAgICBdLA0KICAgICJ0b3RhbE9kZCI6ICIzLjYwIg0KICB9,pending,9209055,44789,1666775595,81141,1665297461,75c029035b4f477da1da2f4158f05df8
3c60397d-dd52-497f-b9cb-382c1db1d9a2,44fa6f58f2dfcda9fa73157829374d22,online,www.bets.kz,28851,KZT,1664333011,3c60397ddd52497fb9cb382c1db1d9a2,ImJldERldGFpbHMiOiB7DQogICAgInByb2R1Y3QiOiAic3BvcnRzYm9vayIsDQogICAgInR5cGUiOiAic2luZ2xlIiwNCiAgICAiYmV0c2xpcCI6IFsNCiAgICAgIHsNCiAgICAgICAgInNwb3J0IjogIkUtc3BvcnQiLA0KICAgICAgICAic2VjdGlvbiI6ICJFbGVjdHJvbmljIGxlYWd1ZXMuIEZJRkEgMjIuIGVTcG9ydHMgQmF0dGxlLiBDaGFtcGlvbnMgTGVhZ3VlIiwNCiAgICAgICAgImV2ZW50IjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSAtIFJlYWwgTWFkcmlkIChEYWN1bSkiLA0KICAgICAgICAiZXZlbnREYXRldGltZSI6ICIyMC4wOSwgMzowMCBQTSIsDQogICAgICAgICJtYXJrZXQiOiAiRnVsbC10aW1lIHJlc3VsdCIsDQogICAgICAgICJvdXRjb21lIjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSIsDQogICAgICAgICJvZGQiOiAiMy42MCINCiAgICAgIH0NCiAgICBdLA0KICAgICJ0b3RhbE9kZCI6ICIzLjYwIg0KICB9,pending,5821656,44003,1665683392,87258,1665652829,3c60397ddd52497fb9cb382c1db1d9a2
fad797ea-c94b-4330-a06b-42d98ae65bea,31b37763befc32386f4e7f91f2a8c249,cashdesk,23,47462,KZT,1666699398,fad797eac94b4330a06b42d98ae65bea,ImJldERldGFpbHMiOiB7DQogICAgInByb2R1Y3QiOiAic3BvcnRzYm9vayIsDQogICAgInR5cGUiOiAic2luZ2xlIiwNCiAgICAiYmV0c2xpcCI6IFsNCiAgICAgIHsNCiAgICAgICAgInNwb3J0IjogIkUtc3BvcnQiLA0KICAgICAgICAic2VjdGlvbiI6ICJFbGVjdHJvbmljIGxlYWd1ZXMuIEZJRkEgMjIuIGVTcG9ydHMgQmF0dGxlLiBDaGFtcGlvbnMgTGVhZ3VlIiwNCiAgICAgICAgImV2ZW50IjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSAtIFJlYWwgTWFkcmlkIChEYWN1bSkiLA0KICAgICAgICAiZXZlbnREYXRldGltZSI6ICIyMC4wOSwgMzowMCBQTSIsDQogICAgICAgICJtYXJrZXQiOiAiRnVsbC10aW1lIHJlc3VsdCIsDQogICAgICAgICJvdXRjb21lIjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSIsDQogICAgICAgICJvZGQiOiAiMy42MCINCiAgICAgIH0NCiAgICBdLA0KICAgICJ0b3RhbE9kZCI6ICIzLjYwIg0KICB9,void,2680596,21025,1666515105,71610,1665193374,fad797eac94b4330a06b42d98ae65bea
48aa9247-b825-49a9-b4fe-ee300b86fefa,ce95d0a0c4d35aaa925f9c9a1a0d8664,cashdesk,88,45637,KZT,1664704364,48aa9247b82549a9b4feee300b86fefa,ImJldERldGFpbHMiOiB7DQogICAgInByb2R1Y3QiOiAic3BvcnRzYm9vayIsDQogICAgInR5cGUiOiAic2luZ2xlIiwNCiAgICAiYmV0c2xpcCI6IFsNCiAgICAgIHsNCiAgICAgICAgInNwb3J0IjogIkUtc3BvcnQiLA0KICAgICAgICAic2VjdGlvbiI6ICJFbGVjdHJvbmljIGxlYWd1ZXMuIEZJRkEgMjIuIGVTcG9ydHMgQmF0dGxlLiBDaGFtcGlvbnMgTGVhZ3VlIiwNCiAgICAgICAgImV2ZW50IjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSAtIFJlYWwgTWFkcmlkIChEYWN1bSkiLA0KICAgICAgICAiZXZlbnREYXRldGltZSI6ICIyMC4wOSwgMzowMCBQTSIsDQogICAgICAgICJtYXJrZXQiOiAiRnVsbC10aW1lIHJlc3VsdCIsDQogICAgICAgICJvdXRjb21lIjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSIsDQogICAgICAgICJvZGQiOiAiMy42MCINCiAgICAgIH0NCiAgICBdLA0KICAgICJ0b3RhbE9kZCI6ICIzLjYwIg0KICB9,won,9743846,43008,1665052145,71781,1664886018,48aa9247b82549a9b4feee300b86fefa
a53c6423-4532-4b53-bccc-b05d3b532af3,6a145c25533d76816bb19f2049671797,cashdesk,333,42212,KZT,1666750332,a53c642345324b53bcccb05d3b532af3,ImJldERldGFpbHMiOiB7DQogICAgInByb2R1Y3QiOiAic3BvcnRzYm9vayIsDQogICAgInR5cGUiOiAic2luZ2xlIiwNCiAgICAiYmV0c2xpcCI6IFsNCiAgICAgIHsNCiAgICAgICAgInNwb3J0IjogIkUtc3BvcnQiLA0KICAgICAgICAic2VjdGlvbiI6ICJFbGVjdHJvbmljIGxlYWd1ZXMuIEZJRkEgMjIuIGVTcG9ydHMgQmF0dGxlLiBDaGFtcGlvbnMgTGVhZ3VlIiwNCiAgICAgICAgImV2ZW50IjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSAtIFJlYWwgTWFkcmlkIChEYWN1bSkiLA0KICAgICAgICAiZXZlbnREYXRldGltZSI6ICIyMC4wOSwgMzowMCBQTSIsDQogICAgICAgICJtYXJrZXQiOiAiRnVsbC10aW1lIHJlc3VsdCIsDQogICAgICAgICJvdXRjb21lIjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSIsDQogICAgICAgICJvZGQiOiAiMy42MCINCiAgICAgIH0NCiAgICBdLA0KICAgICJ0b3RhbE9kZCI6ICIzLjYwIg0KICB9,lost,4697386,33228,1665550765,77984,1664488502,a53c642345324b53bcccb05d3b532af3
b9b12a7e-780b-4812-b115-d377f6524afa,bf8f7a2aeb1167bc8e88935625e18d60,cashdesk,23,10774,KZT,1665126154,b9b12a7e780b4812b115d377f6524afa,ImJldERldGFpbHMiOiB7DQogICAgInByb2R1Y3QiOiAic3BvcnRzYm9vayIsDQogICAgInR5cGUiOiAic2luZ2xlIiwNCiAgICAiYmV0c2xpcCI6IFsNCiAgICAgIHsNCiAgICAgICAgInNwb3J0IjogIkUtc3BvcnQiLA0KICAgICAgICAic2VjdGlvbiI6ICJFbGVjdHJvbmljIGxlYWd1ZXMuIEZJRkEgMjIuIGVTcG9ydHMgQmF0dGxlLiBDaGFtcGlvbnMgTGVhZ3VlIiwNCiAgICAgICAgImV2ZW50IjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSAtIFJlYWwgTWFkcmlkIChEYWN1bSkiLA0KICAgICAgICAiZXZlbnREYXRldGltZSI6ICIyMC4wOSwgMzowMCBQTSIsDQogICAgICAgICJtYXJrZXQiOiAiRnVsbC10aW1lIHJlc3VsdCIsDQogICAgICAgICJvdXRjb21lIjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSIsDQogICAgICAgICJvZGQiOiAiMy42MCINCiAgICAgIH0NCiAgICBdLA0KICAgICJ0b3RhbE9kZCI6ICIzLjYwIg0KICB9,pending,1616897,35212,1664607609,86603,1664829094,b9b12a7e780b4812b115d377f6524afa
8f6ccf03-5da5-461e-bab5-d0560ffa5f93,e59bc82eb2a91da74636c85c83690d52,cashdesk,7,32079,KZT,1664966043,8f6ccf035da5461ebab5d0560ffa5f93,ImJldERldGFpbHMiOiB7DQogICAgInByb2R1Y3QiOiAic3BvcnRzYm9vayIsDQogICAgInR5cGUiOiAic2luZ2xlIiwNCiAgICAiYmV0c2xpcCI6IFsNCiAgICAgIHsNCiAgICAgICAgInNwb3J0IjogIkUtc3BvcnQiLA0KICAgICAgICAic2VjdGlvbiI6ICJFbGVjdHJvbmljIGxlYWd1ZXMuIEZJRkEgMjIuIGVTcG9ydHMgQmF0dGxlLiBDaGFtcGlvbnMgTGVhZ3VlIiwNCiAgICAgICAgImV2ZW50IjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSAtIFJlYWwgTWFkcmlkIChEYWN1bSkiLA0KICAgICAgICAiZXZlbnREYXRldGltZSI6ICIyMC4wOSwgMzowMCBQTSIsDQogICAgICAgICJtYXJrZXQiOiAiRnVsbC10aW1lIHJlc3VsdCIsDQogICAgICAgICJvdXRjb21lIjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSIsDQogICAgICAgICJvZGQiOiAiMy42MCINCiAgICAgIH0NCiAgICBdLA0KICAgICJ0b3RhbE9kZCI6ICIzLjYwIg0KICB9,void,5192488,33426,1665168472,86248,1666301208,8f6ccf035da5461ebab5d0560ffa5f93
0af4c910-cddd-4487-8780-f15e935c2103,44fa6f58f2dfcda9fa73157829374d22,online,bets.kz,46772,KZT,1664869695,0af4c910cddd44878780f15e935c2103,ImJldERldGFpbHMiOiB7DQogICAgInByb2R1Y3QiOiAic3BvcnRzYm9vayIsDQogICAgInR5cGUiOiAic2luZ2xlIiwNCiAgICAiYmV0c2xpcCI6IFsNCiAgICAgIHsNCiAgICAgICAgInNwb3J0IjogIkUtc3BvcnQiLA0KICAgICAgICAic2VjdGlvbiI6ICJFbGVjdHJvbmljIGxlYWd1ZXMuIEZJRkEgMjIuIGVTcG9ydHMgQmF0dGxlLiBDaGFtcGlvbnMgTGVhZ3VlIiwNCiAgICAgICAgImV2ZW50IjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSAtIFJlYWwgTWFkcmlkIChEYWN1bSkiLA0KICAgICAgICAiZXZlbnREYXRldGltZSI6ICIyMC4wOSwgMzowMCBQTSIsDQogICAgICAgICJtYXJrZXQiOiAiRnVsbC10aW1lIHJlc3VsdCIsDQogICAgICAgICJvdXRjb21lIjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSIsDQogICAgICAgICJvZGQiOiAiMy42MCINCiAgICAgIH0NCiAgICBdLA0KICAgICJ0b3RhbE9kZCI6ICIzLjYwIg0KICB9,pending,3572666,36671,1665741822,72070,1665726897,0af4c910cddd44878780f15e935c2103
905014be-9adc-4470-8a5b-cee87b449a0f,e59bc82eb2a91da74636c85c83690d52,cashdesk,23,34533,KZT,1666569464,905014be9adc44708a5bcee87b449a0f,ImJldERldGFpbHMiOiB7DQogICAgInByb2R1Y3QiOiAic3BvcnRzYm9vayIsDQogICAgInR5cGUiOiAic2luZ2xlIiwNCiAgICAiYmV0c2xpcCI6IFsNCiAgICAgIHsNCiAgICAgICAgInNwb3J0IjogIkUtc3BvcnQiLA0KICAgICAgICAic2VjdGlvbiI6ICJFbGVjdHJvbmljIGxlYWd1ZXMuIEZJRkEgMjIuIGVTcG9ydHMgQmF0dGxlLiBDaGFtcGlvbnMgTGVhZ3VlIiwNCiAgICAgICAgImV2ZW50IjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSAtIFJlYWwgTWFkcmlkIChEYWN1bSkiLA0KICAgICAgICAiZXZlbnREYXRldGltZSI6ICIyMC4wOSwgMzowMCBQTSIsDQogICAgICAgICJtYXJrZXQiOiAiRnVsbC10aW1lIHJlc3VsdCIsDQogICAgICAgICJvdXRjb21lIjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSIsDQogICAgICAgICJvZGQiOiAiMy42MCINCiAgICAgIH0NCiAgICBdLA0KICAgICJ0b3RhbE9kZCI6ICIzLjYwIg0KICB9,void,6110517,41738,1666178402,80079,1666343962,905014be9adc44708a5bcee87b449a0f
120f631b-74d4-43f9-96d6-37bffcaeed36,4ebf92fcef7af3c8f4a97d58dec346e8,online,pup.kz,34525,KZT,1664588121,120f631b74d443f996d637bffcaeed36,ImJldERldGFpbHMiOiB7DQogICAgInByb2R1Y3QiOiAic3BvcnRzYm9vayIsDQogICAgInR5cGUiOiAic2luZ2xlIiwNCiAgICAiYmV0c2xpcCI6IFsNCiAgICAgIHsNCiAgICAgICAgInNwb3J0IjogIkUtc3BvcnQiLA0KICAgICAgICAic2VjdGlvbiI6ICJFbGVjdHJvbmljIGxlYWd1ZXMuIEZJRkEgMjIuIGVTcG9ydHMgQmF0dGxlLiBDaGFtcGlvbnMgTGVhZ3VlIiwNCiAgICAgICAgImV2ZW50IjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSAtIFJlYWwgTWFkcmlkIChEYWN1bSkiLA0KICAgICAgICAiZXZlbnREYXRldGltZSI6ICIyMC4wOSwgMzowMCBQTSIsDQogICAgICAgICJtYXJrZXQiOiAiRnVsbC10aW1lIHJlc3VsdCIsDQogICAgICAgICJvdXRjb21lIjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSIsDQogICAgICAgICJvZGQiOiAiMy42MCINCiAgICAgIH0NCiAgICBdLA0KICAgICJ0b3RhbE9kZCI6ICIzLjYwIg0KICB9,won,6535261,25983,1665537277,83122,1664832051,120f631b74d443f996d637bffcaeed36
99b751cb-ab48-4a7e-ab5b-983a610358cf,ce95d0a0c4d35aaa925f9c9a1a0d8664,cashdesk,41,22304,KZT,1665804818,99b751cbab484a7eab5b983a610358cf,ImJldERldGFpbHMiOiB7DQogICAgInByb2R1Y3QiOiAic3BvcnRzYm9vayIsDQogICAgInR5cGUiOiAic2luZ2xlIiwNCiAgICAiYmV0c2xpcCI6IFsNCiAgICAgIHsNCiAgICAgICAgInNwb3J0IjogIkUtc3BvcnQiLA0KICAgICAgICAic2VjdGlvbiI6ICJFbGVjdHJvbmljIGxlYWd1ZXMuIEZJRkEgMjIuIGVTcG9ydHMgQmF0dGxlLiBDaGFtcGlvbnMgTGVhZ3VlIiwNCiAgICAgICAgImV2ZW50IjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSAtIFJlYWwgTWFkcmlkIChEYWN1bSkiLA0KICAgICAgICAiZXZlbnREYXRldGltZSI6ICIyMC4wOSwgMzowMCBQTSIsDQogICAgICAgICJtYXJrZXQiOiAiRnVsbC10aW1lIHJlc3VsdCIsDQogICAgICAgICJvdXRjb21lIjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSIsDQogICAgICAgICJvZGQiOiAiMy42MCINCiAgICAgIH0NCiAgICBdLA0KICAgICJ0b3RhbE9kZCI6ICIzLjYwIg0KICB9,won,3668951,24370,1666342039,89011,1665092949,99b751cbab484a7eab5b983a610358cf
dce5cbd9-4d50-4b4a-a75d-266064c39c3d,6a145c25533d76816bb19f2049671797,online,pup.kz,22303,KZT,1664870227,dce5cbd94d504b4aa75d266064c39c3d,ImJldERldGFpbHMiOiB7DQogICAgInByb2R1Y3QiOiAic3BvcnRzYm9vayIsDQogICAgInR5cGUiOiAic2luZ2xlIiwNCiAgICAiYmV0c2xpcCI6IFsNCiAgICAgIHsNCiAgICAgICAgInNwb3J0IjogIkUtc3BvcnQiLA0KICAgICAgICAic2VjdGlvbiI6ICJFbGVjdHJvbmljIGxlYWd1ZXMuIEZJRkEgMjIuIGVTcG9ydHMgQmF0dGxlLiBDaGFtcGlvbnMgTGVhZ3VlIiwNCiAgICAgICAgImV2ZW50IjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSAtIFJlYWwgTWFkcmlkIChEYWN1bSkiLA0KICAgICAgICAiZXZlbnREYXRldGltZSI6ICIyMC4wOSwgMzowMCBQTSIsDQogICAgICAgICJtYXJrZXQiOiAiRnVsbC10aW1lIHJlc3VsdCIsDQogICAgICAgICJvdXRjb21lIjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSIsDQogICAgICAgICJvZGQiOiAiMy42MCINCiAgICAgIH0NCiAgICBdLA0KICAgICJ0b3RhbE9kZCI6ICIzLjYwIg0KICB9,lost,8207503,12800,1664287780,84884,1666293137,dce5cbd94d504b4aa75d266064c39c3d
6d28883e-b316-4cce-9a6c-c7cf555e71b7,4ebf92fcef7af3c8f4a97d58dec346e8,online,kz.bet,10179,KZT,1665312643,6d28883eb3164cce9a6cc7cf555e71b7,ImJldERldGFpbHMiOiB7DQogICAgInByb2R1Y3QiOiAic3BvcnRzYm9vayIsDQogICAgInR5cGUiOiAic2luZ2xlIiwNCiAgICAiYmV0c2xpcCI6IFsNCiAgICAgIHsNCiAgICAgICAgInNwb3J0IjogIkUtc3BvcnQiLA0KICAgICAgICAic2VjdGlvbiI6ICJFbGVjdHJvbmljIGxlYWd1ZXMuIEZJRkEgMjIuIGVTcG9ydHMgQmF0dGxlLiBDaGFtcGlvbnMgTGVhZ3VlIiwNCiAgICAgICAgImV2ZW50IjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSAtIFJlYWwgTWFkcmlkIChEYWN1bSkiLA0KICAgICAgICAiZXZlbnREYXRldGltZSI6ICIyMC4wOSwgMzowMCBQTSIsDQogICAgICAgICJtYXJrZXQiOiAiRnVsbC10aW1lIHJlc3VsdCIsDQogICAgICAgICJvdXRjb21lIjogIkxpdmVycG9vbCAoUGVyYXBhbmFtZXJhKSIsDQogICAgICAgICJvZGQiOiAiMy42MCINCiAgICAgIH0NCiAgICBdLA0KICAgICJ0b3RhbE9kZCI6ICIzLjYwIg0KICB9,pending,7861384,49901,1666468379,70177,1665286068,6d28883eb3164cce9a6cc7cf555e71b7
